scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2025-06-13 06:05:24 UTC,2023-08-12 14:00:00 UTC,Bournemouth,West Ham,Premier League 2023/2024,1,1,"0:0, 1:1",Vitality Stadium,Bournemouth,England,"[{'1': '2.70', 'X': '3.40', '2': '2.60', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.63', 'X': '3.50', '2': '2.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.65', 'X': '3.50', '2': '2.60', 'bookmaker_name': 'BC.Game', 'period': 'FullTime'}, {'1': '2.70', 'X': '3.40', '2': '2.68', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.63', 'X': '3.50', '2': '2.60', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.65', '2': '2.63', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.60', '2': '2.63', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:24 UTC,2023-11-11 15:00:00 UTC,Arsenal,Burnley,Premier League 2023/2024,3,1,"1:0, 2:1",Emirates Stadium,London,England,"[{'1': '1.22', 'X': '6.00', '2': '15.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.20', 'X': '7.00', '2': '15.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.50', '2': '15.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.20', 'X': '7.10', '2': '16.23', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.19', 'X': '7.49', '2': '16.59', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:29 UTC,2024-05-15 18:45:00 UTC,Brighton,Chelsea,Premier League 2023/2024,1,2,"0:1, 1:1",Amex Stadium,Brighton,England,"[{'1': '3.20', 'X': '3.80', '2': '2.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.28', 'X': '4.00', '2': '2.03', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.20', 'X': '4.00', '2': '2.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.25', 'X': '4.24', '2': '2.08', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.20', 'X': '4.22', '2': '2.09', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:29 UTC,2024-05-11 14:00:00 UTC,Bournemouth,Brentford,Premier League 2023/2024,1,2,"0:0, 1:2",Vitality Stadium,Bournemouth,England,"[{'1': '2.05', 'X': '3.80', '2': '3.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.08', 'X': '3.80', '2': '3.20', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.60', '2': '3.20', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.06', 'X': '4.00', '2': '3.38', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.16', 'X': '3.88', '2': '3.25', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:29 UTC,2023-11-25 15:00:00 UTC,Sheffield Utd,Bournemouth,Premier League 2023/2024,1,3,"0:2, 1:1",Bramall Lane,Sheffield,England,"[{'1': '3.25', 'X': '3.40', '2': '2.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.40', 'X': '3.50', '2': '2.18', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.40', 'X': '3.50', '2': '2.15', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.57', 'X': '3.50', '2': '2.17', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.57', 'X': '3.50', '2': '2.16', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:34 UTC,2023-09-30 16:30:00 UTC,Tottenham,Liverpool,Premier League 2023/2024,2,1,"1:1, 1:0",Tottenham Hotspur Stadium,London,England,"[{'1': '2.88', 'X': '3.80', '2': '2.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.90', 'X': '3.80', '2': '2.27', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.00', 'X': '3.80', '2': '2.20', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.95', 'X': '4.01', '2': '2.31', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.96', 'X': '4.01', '2': '2.30', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:34 UTC,2023-08-27 15:30:00 UTC,Newcastle,Liverpool,Premier League 2023/2024,1,2,"1:0, 0:2",St. James' Park,Newcastle,England,"[{'1': '2.15', 'X': '3.65', '2': '2.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.90', '2': '3.05', 'bookmaker_name': 'BC.Game', 'period': 'FullTime'}, {'1': '2.23', 'X': '3.80', '2': '3.05', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.20', 'X': '3.75', '2': '3.10', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.23', 'X': '3.94', '2': '3.15', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.24', 'X': '3.93', '2': '3.11', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:34 UTC,2024-04-06 14:00:00 UTC,Aston Villa,Brentford,Premier League 2023/2024,3,3,"1:0, 2:3",Villa Park,Birmingham,England,"[{'1': '1.62', 'X': '4.00', '2': '5.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.65', 'X': '4.15', '2': '5.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.62', 'X': '4.00', '2': '5.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.65', 'X': '4.21', '2': '5.31', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.65', 'X': '4.22', '2': '5.31', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:39 UTC,2023-11-04 15:00:00 UTC,Burnley,Crystal Palace,Premier League 2023/2024,0,2,"0:1, 0:1",Turf Moor,Burnley,England,"[{'1': '3.20', 'X': '3.20', '2': '2.30', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.40', 'X': '3.15', '2': '2.35', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.20', '2': '2.30', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.50', 'X': '3.25', '2': '2.37', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.53', 'X': '3.21', '2': '2.31', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:39 UTC,2023-11-04 12:30:00 UTC,Fulham,Manchester Utd,Premier League 2023/2024,0,1,"0:0, 0:1",Craven Cottage,London,England,"[{'1': '3.20', 'X': '3.40', '2': '2.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.00', 'X': '3.50', '2': '2.38', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.90', 'X': '3.60', '2': '2.30', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.02', 'X': '3.58', '2': '2.40', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.03', 'X': '3.59', '2': '2.38', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:39 UTC,2023-08-21 19:00:00 UTC,Crystal Palace,Arsenal,Premier League 2023/2024,0,1,"0:0, 0:1",Selhurst Park,London,England,"[{'1': '4.33', 'X': '3.50', '2': '1.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.30', 'X': '3.60', '2': '1.92', 'bookmaker_name': 'BC.Game', 'period': 'FullTime'}, {'1': '4.25', 'X': '3.50', '2': '1.93', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.20', 'X': '3.40', '2': '1.91', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '4.51', 'X': '3.53', '2': '1.93', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '4.51', 'X': '3.53', '2': '1.93', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:44 UTC,2024-02-24 15:00:00 UTC,Brighton,Everton,Premier League 2023/2024,1,1,"0:0, 1:1",Amex Stadium,Brighton,England,"[{'1': '1.85', 'X': '3.75', '2': '4.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.87', 'X': '3.80', '2': '3.80', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.83', 'X': '3.80', '2': '4.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.89', 'X': '3.90', '2': '4.00', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.87', 'X': '3.98', '2': '4.10', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:43 UTC,2023-10-08 13:00:00 UTC,Wolves,Aston Villa,Premier League 2023/2024,1,1,"0:0, 1:1",Molineux Stadium,Wolverhampton,England,"[{'1': '3.25', 'X': '3.60', '2': '2.10', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.60', 'X': '3.60', '2': '2.09', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.75', 'X': '3.40', '2': '2.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.50', 'X': '3.62', '2': '2.13', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.70', 'X': '3.68', '2': '2.08', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:44 UTC,2023-10-07 16:30:00 UTC,Crystal Palace,Nottingham,Premier League 2023/2024,0,0,"0:0, 0:0",Selhurst Park,London,England,"[{'1': '2.30', 'X': '3.20', '2': '3.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.33', 'X': '3.15', '2': '3.40', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.10', '2': '3.40', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.11', 'X': '3.36', '2': '3.95', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.34', 'X': '3.12', '2': '3.64', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:49 UTC,2024-02-01 20:15:00 UTC,Wolves,Manchester Utd,Premier League 2023/2024,3,4,"0:2, 3:2",Molineux Stadium,Wolverhampton,England,"[{'1': '2.80', 'X': '3.50', '2': '2.40', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.90', 'X': '3.50', '2': '2.35', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.50', '2': '2.40', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.98', 'X': '3.50', '2': '2.43', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.01', 'X': '3.46', '2': '2.46', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:48 UTC,2023-08-20 15:30:00 UTC,West Ham,Chelsea,Premier League 2023/2024,3,1,"1:1, 2:0",London Stadium,London,England,"[{'1': '3.20', 'X': '3.50', '2': '2.15', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.70', '2': '2.21', 'bookmaker_name': 'BC.Game', 'period': 'FullTime'}, {'1': '3.30', 'X': '3.70', '2': '2.16', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.10', 'X': '3.60', '2': '2.15', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.71', '2': '2.25', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.65', '2': '2.27', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:48 UTC,2023-08-12 11:30:00 UTC,Arsenal,Nottingham,Premier League 2023/2024,2,1,"2:0, 0:1",Emirates Stadium,London,England,"[{'1': '1.20', 'X': '8.00', '2': '14.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.17', 'X': '7.00', '2': '17.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.18', 'X': '7.40', '2': '15.00', 'bookmaker_name': 'BC.Game', 'period': 'FullTime'}, {'1': '1.20', 'X': '7.00', '2': '15.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.18', 'X': '7.00', '2': '15.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.19', 'X': '8.00', '2': '18.50', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.19', 'X': '8.00', '2': '16.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:53 UTC,2024-01-30 19:45:00 UTC,Luton,Brighton,Premier League 2023/2024,4,0,"3:0, 1:0",Kenilworth Road,Luton,England,"[{'1': '4.33', 'X': '4.00', '2': '1.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.20', 'X': '3.80', '2': '1.80', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.00', 'X': '4.00', '2': '1.80', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '4.03', 'X': '4.00', '2': '1.85', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '4.29', 'X': '3.99', '2': '1.83', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:53 UTC,2024-05-05 13:00:00 UTC,Chelsea,West Ham,Premier League 2023/2024,5,0,"3:0, 2:0",Stamford Bridge,London,England,"[{'1': '1.50', 'X': '5.00', '2': '5.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.48', 'X': '5.00', '2': '5.50', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.50', 'X': '5.00', '2': '5.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.66', 'X': '4.80', '2': '4.59', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.50', 'X': '5.15', '2': '5.91', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:53 UTC,2024-05-19 15:00:00 UTC,Sheffield Utd,Tottenham,Premier League 2023/2024,0,3,"0:1, 0:2",Bramall Lane,Sheffield,England,"[{'1': '8.00', 'X': '6.00', '2': '1.30', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '7.50', 'X': '5.50', '2': '1.36', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '7.50', 'X': '5.75', '2': '1.33', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '8.02', 'X': '6.12', '2': '1.35', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '7.99', 'X': '6.11', '2': '1.35', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:58 UTC,2024-05-19 15:00:00 UTC,Luton,Fulham,Premier League 2023/2024,2,4,"1:2, 1:2",Kenilworth Road,Luton,England,"[{'1': '3.00', 'X': '3.75', '2': '2.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.00', 'X': '3.80', '2': '2.20', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.00', 'X': '3.90', '2': '2.15', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.11', 'X': '3.99', '2': '2.20', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.11', 'X': '3.99', '2': '2.19', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:58 UTC,2024-01-22 19:45:00 UTC,Brighton,Wolves,Premier League 2023/2024,0,0,"0:0, 0:0",Amex Stadium,Brighton,England,"[{'1': '1.62', 'X': '4.33', '2': '5.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.65', 'X': '4.15', '2': '5.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.62', 'X': '4.00', '2': '5.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.67', 'X': '4.40', '2': '4.92', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.67', 'X': '4.25', '2': '5.15', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:05:58 UTC,2023-11-04 15:00:00 UTC,Brentford,West Ham,Premier League 2023/2024,3,2,"1:2, 2:0",Brentford Community Stadium,London,England,"[{'1': '2.10', 'X': '3.60', '2': '3.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.18', 'X': '3.60', '2': '3.30', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.50', '2': '3.30', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.20', 'X': '3.70', '2': '3.35', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.16', 'X': '3.71', '2': '3.39', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:06:02 UTC,2024-01-20 12:30:00 UTC,Arsenal,Crystal Palace,Premier League 2023/2024,5,0,"2:0, 3:0",Emirates Stadium,London,England,"[{'1': '1.25', 'X': '5.50', '2': '12.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.27', 'X': '5.50', '2': '11.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.25', 'X': '6.00', '2': '12.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.34', 'X': '5.57', '2': '9.30', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.27', 'X': '6.15', '2': '12.65', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:06:03 UTC,2024-05-19 15:00:00 UTC,Liverpool,Wolves,Premier League 2023/2024,2,0,"2:0, 0:0",Anfield,Liverpool,England,"[{'1': '1.13', 'X': '9.00', '2': '17.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.13', 'X': '10.00', '2': '15.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.13', 'X': '9.50', '2': '17.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.13', 'X': '10.73', '2': '17.00', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.13', 'X': '10.69', '2': '16.27', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
