scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2025-06-13 05:15:57 UTC,2016-01-23 17:30:00 UTC,West Ham,Manchester City,Premier League 2015/2016,2,2,"1:1, 1:1",Boleyn Ground,London,England,"[{'1': '4.80', 'X': '4.00', '2': '1.71', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.00', 'X': '4.15', '2': '1.72', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.67', 'X': '3.88', '2': '1.67', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.00', 'X': '4.22', '2': '1.71', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:15:57 UTC,2016-01-13 20:00:00 UTC,Liverpool,Arsenal,Premier League 2015/2016,3,3,"2:2, 1:1",Anfield,Liverpool,England,"[{'1': '2.55', 'X': '3.30', '2': '2.85', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.61', 'X': '3.42', '2': '2.86', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.56', 'X': '3.21', '2': '2.72', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.58', 'X': '3.39', '2': '2.96', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:02 UTC,2016-03-01 19:45:00 UTC,Bournemouth,Southampton,Premier League 2015/2016,2,0,"1:0, 1:0",Vitality Stadium,Bournemouth,England,"[{'1': '2.80', 'X': '3.15', '2': '2.70', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.20', '2': '2.80', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.73', 'X': '3.04', '2': '2.67', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.86', 'X': '3.26', '2': '2.74', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:01 UTC,2015-11-01 13:30:00 UTC,Everton,Sunderland,Premier League 2015/2016,6,2,"2:1, 4:1",Goodison Park,Liverpool,England,"[{'1': '1.49', 'X': '4.40', '2': '7.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.60', '2': '7.80', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.43', 'X': '4.46', '2': '6.78', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.70', '2': '7.50', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:02 UTC,2015-08-15 11:45:00 UTC,Southampton,Everton,Premier League 2015/2016,0,3,"0:2, 0:1",St. Mary's Stadium,Southampton,England,"[{'1': '2.00', 'X': '3.40', '2': '3.90', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.02', 'X': '3.60', '2': '4.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.97', 'X': '3.36', '2': '3.78', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.03', 'X': '3.54', '2': '4.08', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:06 UTC,2016-04-09 14:00:00 UTC,Southampton,Newcastle,Premier League 2015/2016,3,1,"2:0, 1:1",St. Mary's Stadium,Southampton,England,"[{'1': '1.61', 'X': '4.10', '2': '5.70', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.63', 'X': '4.20', '2': '5.80', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.61', 'X': '3.87', '2': '5.27', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.63', 'X': '4.24', '2': '5.88', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:06 UTC,2015-08-22 11:45:00 UTC,Manchester Utd,Newcastle,Premier League 2015/2016,0,0,"0:0, 0:0",Old Trafford,Manchester,England,"[{'1': '1.31', 'X': '5.20', '2': '10.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.34', 'X': '5.35', '2': '11.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.34', 'X': '4.90', '2': '8.49', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.34', 'X': '5.44', '2': '11.12', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:06 UTC,2016-02-13 15:00:00 UTC,Bournemouth,Stoke,Premier League 2015/2016,1,3,"0:1, 1:2",Vitality Stadium,Bournemouth,England,"[{'1': '1.95', 'X': '3.55', '2': '4.05', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.92', 'X': '3.70', '2': '4.30', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.88', 'X': '3.43', '2': '4.08', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.95', 'X': '3.57', '2': '4.38', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:11 UTC,2016-05-15 14:00:00 UTC,Everton,Norwich,Premier League 2015/2016,3,0,"2:0, 1:0",Goodison Park,Liverpool,England,"[{'1': '1.71', 'X': '4.15', '2': '4.55', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.74', 'X': '4.35', '2': '4.55', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.66', 'X': '4.05', '2': '4.50', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.74', 'X': '4.38', '2': '4.60', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:11 UTC,2016-01-23 15:00:00 UTC,Leicester,Stoke,Premier League 2015/2016,3,0,"1:0, 2:0",King Power Stadium,Leicester,England,"[{'1': '1.91', 'X': '3.55', '2': '4.30', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.90', 'X': '3.65', '2': '4.44', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.84', 'X': '3.41', '2': '4.30', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.90', 'X': '3.71', '2': '4.45', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:11 UTC,2016-01-16 12:45:00 UTC,Tottenham,Sunderland,Premier League 2015/2016,4,1,"1:1, 3:0",White Hart Lane,London,England,"[{'1': '1.38', 'X': '5.00', '2': '8.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.38', 'X': '5.15', '2': '9.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.37', 'X': '4.73', '2': '7.77', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.36', 'X': '5.49', '2': '9.45', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:15 UTC,2015-09-26 14:00:00 UTC,West Ham,Norwich,Premier League 2015/2016,2,2,"1:1, 1:1",Boleyn Ground,London,England,"[{'1': '2.25', 'X': '3.35', '2': '3.35', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.28', 'X': '3.45', '2': '3.38', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.16', 'X': '3.33', '2': '3.25', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.49', '2': '3.45', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:15 UTC,2015-10-31 15:00:00 UTC,Newcastle,Stoke,Premier League 2015/2016,0,0,"0:0, 0:0",St. James' Park,Newcastle,England,"[{'1': '2.35', 'X': '3.25', '2': '3.20', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.35', '2': '3.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.33', 'X': '3.21', '2': '3.04', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.37', 'X': '3.39', '2': '3.29', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:15 UTC,2015-10-03 14:00:00 UTC,Manchester City,Newcastle,Premier League 2015/2016,6,1,"1:1, 5:0",Etihad Stadium,Manchester,England,"[{'1': '1.24', 'X': '6.65', '2': '11.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.23', 'X': '7.00', '2': '13.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.62', '2': '11.82', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.22', 'X': '7.30', '2': '14.85', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:20 UTC,2015-10-31 15:00:00 UTC,Swansea,Arsenal,Premier League 2015/2016,0,3,"0:0, 0:3",Swansea.com Stadium,Swansea,Wales,"[{'1': '4.55', 'X': '3.80', '2': '1.77', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.70', 'X': '3.95', '2': '1.79', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.37', 'X': '3.81', '2': '1.73', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.73', 'X': '4.01', '2': '1.79', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:20 UTC,2015-09-26 16:30:00 UTC,Newcastle,Chelsea,Premier League 2015/2016,2,2,"1:0, 1:2",St. James' Park,Newcastle,England,"[{'1': '5.45', 'X': '4.00', '2': '1.65', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.80', 'X': '4.20', '2': '1.63', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '5.24', 'X': '4.08', '2': '1.58', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.80', 'X': '4.24', '2': '1.63', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:20 UTC,2015-08-16 12:30:00 UTC,Crystal Palace,Arsenal,Premier League 2015/2016,1,2,"1:1, 0:1",Selhurst Park,London,England,"[{'1': '5.10', 'X': '3.90', '2': '1.67', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.35', 'X': '4.05', '2': '1.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.70', 'X': '3.85', '2': '1.67', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.40', 'X': '4.08', '2': '1.69', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:23 UTC,2015-08-15 14:00:00 UTC,Swansea,Newcastle,Premier League 2015/2016,2,0,"1:0, 1:0",Swansea.com Stadium,Swansea,Wales,"[{'1': '1.80', 'X': '3.65', '2': '4.35', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.86', 'X': '3.80', '2': '4.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.81', 'X': '3.57', '2': '4.23', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.85', 'X': '3.86', '2': '4.49', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:24 UTC,2015-11-01 16:00:00 UTC,Southampton,Bournemouth,Premier League 2015/2016,2,0,"2:0, 0:0",St. Mary's Stadium,Southampton,England,"[{'1': '1.54', 'X': '4.15', '2': '6.70', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.54', 'X': '4.30', '2': '7.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.52', 'X': '4.10', '2': '6.02', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.53', 'X': '4.41', '2': '7.22', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:24 UTC,2016-02-27 15:00:00 UTC,Stoke,Aston Villa,Premier League 2015/2016,2,1,"0:0, 2:1",Bet365 Stadium,Stoke on Trent,England,"[{'1': '1.91', 'X': '3.35', '2': '4.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.92', 'X': '3.43', '2': '4.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.88', 'X': '3.28', '2': '4.28', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.92', 'X': '3.45', '2': '4.78', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:28 UTC,2015-09-19 14:00:00 UTC,Swansea,Everton,Premier League 2015/2016,0,0,"0:0, 0:0",Swansea.com Stadium,Swansea,Wales,"[{'1': '2.20', 'X': '3.30', '2': '3.45', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.16', 'X': '3.40', '2': '3.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.11', 'X': '3.29', '2': '3.42', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.21', 'X': '3.45', '2': '3.61', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:28 UTC,2016-03-01 19:45:00 UTC,Norwich,Chelsea,Premier League 2015/2016,1,2,"0:2, 1:0",Carrow Road,Norwich,England,"[{'1': '5.40', 'X': '3.75', '2': '1.69', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.60', 'X': '3.90', '2': '1.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.81', 'X': '3.73', '2': '1.68', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.56', 'X': '3.86', '2': '1.72', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:28 UTC,2015-12-13 16:00:00 UTC,Tottenham,Newcastle,Premier League 2015/2016,1,2,"1:0, 0:2",White Hart Lane,London,England,"[{'1': '1.38', 'X': '5.15', '2': '8.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.37', 'X': '5.45', '2': '9.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.82', '2': '7.97', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.37', 'X': '5.54', '2': '9.01', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:32 UTC,2016-03-05 15:00:00 UTC,Swansea,Norwich,Premier League 2015/2016,1,0,"0:0, 1:0",Swansea.com Stadium,Swansea,Wales,"[{'1': '2.10', 'X': '3.25', '2': '3.85', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.35', '2': '3.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.10', 'X': '3.19', '2': '3.58', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.16', 'X': '3.33', '2': '3.89', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:32 UTC,2015-11-07 15:00:00 UTC,West Ham,Everton,Premier League 2015/2016,1,1,"1:1, 0:0",Boleyn Ground,London,England,"[{'1': '2.45', 'X': '3.45', '2': '2.90', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.45', 'X': '3.55', '2': '3.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.36', 'X': '3.40', '2': '2.84', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.45', 'X': '3.59', '2': '2.99', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:32 UTC,2015-11-08 16:00:00 UTC,Liverpool,Crystal Palace,Premier League 2015/2016,1,2,"1:1, 0:1",Anfield,Liverpool,England,"[{'1': '1.65', 'X': '3.75', '2': '6.05', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.60', 'X': '4.10', '2': '6.40', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.59', 'X': '3.84', '2': '5.50', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.64', 'X': '3.92', '2': '6.51', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:37 UTC,2016-01-13 20:00:00 UTC,Tottenham,Leicester,Premier League 2015/2016,0,1,"0:0, 0:1",White Hart Lane,London,England,"[{'1': '1.87', 'X': '3.55', '2': '4.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.86', 'X': '3.65', '2': '4.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.77', 'X': '3.59', '2': '4.39', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.86', 'X': '3.68', '2': '4.72', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:37 UTC,2015-08-23 12:30:00 UTC,West Brom,Chelsea,Premier League 2015/2016,2,3,"1:3, 1:0",The Hawthorns,West Bromwich,England,"[{'1': '6.80', 'X': '4.00', '2': '1.53', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '7.25', 'X': '4.25', '2': '1.54', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '6.05', 'X': '4.02', '2': '1.53', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '7.25', 'X': '4.12', '2': '1.56', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:37 UTC,2016-04-09 14:00:00 UTC,Watford,Everton,Premier League 2015/2016,1,1,"1:1, 0:0",Vicarage Road,Watford,England,"[{'1': '3.45', 'X': '3.45', '2': '2.15', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.50', 'X': '3.50', '2': '2.21', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.33', 'X': '3.35', '2': '2.12', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.55', 'X': '3.55', '2': '2.19', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:42 UTC,2015-12-12 15:00:00 UTC,West Ham,Stoke,Premier League 2015/2016,0,0,"0:0, 0:0",Boleyn Ground,London,England,"[{'1': '2.60', 'X': '3.15', '2': '2.90', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.58', 'X': '3.30', '2': '3.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.54', 'X': '3.10', '2': '2.83', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.59', 'X': '3.25', '2': '3.07', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:42 UTC,2015-11-22 16:00:00 UTC,Tottenham,West Ham,Premier League 2015/2016,4,1,"2:0, 2:1",White Hart Lane,London,England,"[{'1': '1.59', 'X': '4.05', '2': '5.95', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.62', 'X': '4.15', '2': '6.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.57', 'X': '4.09', '2': '5.33', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.58', 'X': '4.32', '2': '6.44', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:42 UTC,2016-02-28 14:05:00 UTC,Tottenham,Swansea,Premier League 2015/2016,2,1,"0:1, 2:0",White Hart Lane,London,England,"[{'1': '1.49', 'X': '4.00', '2': '8.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.30', '2': '8.55', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.47', 'X': '4.05', '2': '6.98', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.22', '2': '8.62', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:46 UTC,2015-08-22 14:00:00 UTC,Leicester,Tottenham,Premier League 2015/2016,1,1,"0:0, 1:1",King Power Stadium,Leicester,England,"[{'1': '2.50', 'X': '3.40', '2': '2.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.55', '2': '2.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.42', 'X': '3.35', '2': '2.78', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.61', 'X': '3.50', '2': '2.85', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:16:46 UTC,2016-02-27 12:45:00 UTC,West Ham,Sunderland,Premier League 2015/2016,1,0,"1:0, 0:0",Boleyn Ground,London,England,"[{'1': '1.83', 'X': '3.60', '2': '4.55', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.85', 'X': '3.70', '2': '4.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.83', 'X': '3.54', '2': '4.14', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.86', 'X': '3.70', '2': '4.69', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
