scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2025-06-13 05:23:19 UTC,2016-11-27 12:00:00 UTC,Watford,Stoke,Premier League 2016/2017,0,1,"0:1, 0:0",Vicarage Road,Watford,England,"[{'1': '2.25', 'X': '3.25', '2': '3.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.28', 'X': '3.30', '2': '3.55', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.19', 'X': '3.23', '2': '3.30', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.23', 'X': '3.31', '2': '3.71', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:19 UTC,2016-11-27 16:30:00 UTC,Southampton,Everton,Premier League 2016/2017,1,0,"1:0, 0:0",St. Mary's Stadium,Southampton,England,"[{'1': '2.10', 'X': '3.40', '2': '3.70', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.45', '2': '3.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.06', 'X': '3.25', '2': '3.59', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.47', '2': '3.74', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:19 UTC,2017-05-21 14:00:00 UTC,Leicester,Bournemouth,Premier League 2016/2017,1,1,"0:1, 1:0",King Power Stadium,Leicester,England,"[{'1': '1.67', 'X': '4.30', '2': '4.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.69', 'X': '4.20', '2': '4.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.65', 'X': '4.23', '2': '4.60', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.69', 'X': '4.50', '2': '4.81', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:24 UTC,2017-03-11 15:00:00 UTC,Hull,Swansea,Premier League 2016/2017,2,1,"0:0, 2:1",MKM Stadium,Hull,England,"[{'1': '2.45', 'X': '3.25', '2': '3.05', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.43', 'X': '3.25', '2': '3.10', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.43', 'X': '3.20', '2': '2.99', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.56', 'X': '3.29', '2': '3.07', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:24 UTC,2017-04-15 14:00:00 UTC,Watford,Swansea,Premier League 2016/2017,1,0,"1:0, 0:0",Vicarage Road,Watford,England,"[{'1': '2.65', 'X': '3.15', '2': '2.85', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.70', 'X': '3.15', '2': '2.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.64', 'X': '3.13', '2': '2.77', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.69', 'X': '3.28', '2': '2.91', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:23 UTC,2016-10-01 14:00:00 UTC,Watford,Bournemouth,Premier League 2016/2017,2,2,"0:1, 2:1",Vicarage Road,Watford,England,"[{'1': '2.45', 'X': '3.25', '2': '3.05', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.48', 'X': '3.30', '2': '3.15', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.41', 'X': '3.18', '2': '2.93', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.51', 'X': '3.33', '2': '3.11', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:28 UTC,2017-03-04 15:00:00 UTC,Swansea,Burnley,Premier League 2016/2017,3,2,"1:1, 2:1",Swansea.com Stadium,Swansea,Wales,"[{'1': '2.00', 'X': '3.35', '2': '4.20', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.95', 'X': '3.35', '2': '4.35', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.97', 'X': '3.27', '2': '4.07', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.01', 'X': '3.39', '2': '4.38', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:28 UTC,2016-08-27 14:00:00 UTC,Watford,Arsenal,Premier League 2016/2017,1,3,"0:3, 1:0",Vicarage Road,Watford,England,"[{'1': '5.85', 'X': '4.00', '2': '1.61', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '6.10', 'X': '4.25', '2': '1.60', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '5.48', 'X': '3.89', '2': '1.59', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '6.00', 'X': '4.16', '2': '1.63', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:28 UTC,2016-12-17 17:30:00 UTC,West Brom,Manchester Utd,Premier League 2016/2017,0,2,"0:1, 0:1",The Hawthorns,West Bromwich,England,"[{'1': '5.95', 'X': '3.80', '2': '1.65', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.95', 'X': '3.88', '2': '1.67', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '5.40', 'X': '3.63', '2': '1.64', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '6.10', 'X': '3.90', '2': '1.67', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:33 UTC,2017-04-15 16:30:00 UTC,Southampton,Manchester City,Premier League 2016/2017,0,3,"0:0, 0:3",St. Mary's Stadium,Southampton,England,"[{'1': '4.55', 'X': '4.00', '2': '1.74', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.70', 'X': '4.00', '2': '1.72', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.40', 'X': '4.00', '2': '1.72', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.65', 'X': '4.06', '2': '1.79', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:32 UTC,2017-05-13 16:30:00 UTC,Stoke,Arsenal,Premier League 2016/2017,1,4,"0:1, 1:3",Bet365 Stadium,Stoke on Trent,England,"[{'1': '5.10', 'X': '4.10', '2': '1.67', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.10', 'X': '4.20', '2': '1.64', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.90', 'X': '3.98', '2': '1.65', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.29', 'X': '4.23', '2': '1.68', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:32 UTC,2017-05-12 18:45:00 UTC,Everton,Watford,Premier League 2016/2017,1,0,"0:0, 1:0",Goodison Park,Liverpool,England,"[{'1': '1.41', 'X': '4.80', '2': '7.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.40', 'X': '4.90', '2': '8.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.40', 'X': '4.64', '2': '7.76', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.43', 'X': '5.03', '2': '8.30', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:37 UTC,2017-04-08 14:00:00 UTC,West Ham,Swansea,Premier League 2016/2017,1,0,"1:0, 0:0",London Stadium,London,England,"[{'1': '2.15', 'X': '3.35', '2': '3.55', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.16', 'X': '3.40', '2': '3.55', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.11', 'X': '3.32', '2': '3.50', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.21', 'X': '3.40', '2': '3.65', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:37 UTC,2016-12-26 17:15:00 UTC,Hull,Manchester City,Premier League 2016/2017,0,3,"0:0, 0:3",MKM Stadium,Hull,England,"[{'1': '9.25', 'X': '5.00', '2': '1.36', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '9.50', 'X': '5.15', '2': '1.38', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '7.72', 'X': '4.68', '2': '1.38', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '9.60', 'X': '5.05', '2': '1.39', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:37 UTC,2016-12-14 19:45:00 UTC,Sunderland,Chelsea,Premier League 2016/2017,0,1,"0:1, 0:0",Stadium of Light,Sunderland,England,"[{'1': '7.00', 'X': '4.45', '2': '1.48', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '7.40', 'X': '4.50', '2': '1.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '6.29', 'X': '4.26', '2': '1.48', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '7.26', 'X': '4.51', '2': '1.51', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:41 UTC,2016-08-20 14:00:00 UTC,West Brom,Everton,Premier League 2016/2017,1,2,"1:1, 0:1",The Hawthorns,West Bromwich,England,"[{'1': '3.00', 'X': '3.15', '2': '2.55', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.05', 'X': '3.20', '2': '2.60', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.98', 'X': '3.03', '2': '2.47', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.08', 'X': '3.17', '2': '2.63', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:42 UTC,2016-11-05 17:30:00 UTC,Chelsea,Everton,Premier League 2016/2017,5,0,"3:0, 2:0",Stamford Bridge,London,England,"[{'1': '1.48', 'X': '4.45', '2': '7.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.49', 'X': '4.60', '2': '7.35', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.46', 'X': '4.36', '2': '6.34', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.61', '2': '7.40', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:42 UTC,2016-08-15 19:00:00 UTC,Chelsea,West Ham,Premier League 2016/2017,2,1,"0:0, 2:1",Stamford Bridge,London,England,"[{'1': '1.50', 'X': '4.25', '2': '7.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.53', 'X': '4.30', '2': '7.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.25', '2': '6.37', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.52', 'X': '4.38', '2': '7.45', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:46 UTC,2017-03-05 16:00:00 UTC,Sunderland,Manchester City,Premier League 2016/2017,0,2,"0:1, 0:1",Stadium of Light,Sunderland,England,"[{'1': '11.25', 'X': '6.45', '2': '1.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '11.00', 'X': '6.40', '2': '1.26', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '10.27', 'X': '6.04', '2': '1.25', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '10.95', 'X': '6.60', '2': '1.29', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:23:46 UTC,2016-09-24 16:30:00 UTC,Arsenal,Chelsea,Premier League 2016/2017,3,0,"3:0, 0:0",Emirates Stadium,London,England,"[{'1': '2.40', 'X': '3.45', '2': '3.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.46', 'X': '3.45', '2': '3.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.29', 'X': '3.39', '2': '2.95', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.48', 'X': '3.49', '2': '3.02', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
