scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2025-06-13 05:41:36 UTC,2018-08-12 15:00:00 UTC,Arsenal,Manchester City,Premier League 2018/2019,0,2,"0:1, 0:1",Emirates Stadium,London,England,"[{'1': '4.25', 'X': '3.95', '2': '1.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.30', 'X': '3.95', '2': '1.79', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.19', 'X': '3.84', '2': '1.78', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.43', 'X': '4.13', '2': '1.81', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:35 UTC,2019-01-12 15:00:00 UTC,Crystal Palace,Watford,Premier League 2018/2019,1,2,"1:0, 0:2",Selhurst Park,London,England,"[{'1': '2.35', 'X': '3.30', '2': '3.15', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.35', 'X': '3.30', '2': '3.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.30', 'X': '3.30', '2': '3.09', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.36', 'X': '3.36', '2': '3.32', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:36 UTC,2019-01-02 19:45:00 UTC,Wolves,Crystal Palace,Premier League 2018/2019,0,2,"0:0, 0:2",Molineux Stadium,Wolverhampton,England,"[{'1': '2.30', 'X': '3.10', '2': '3.55', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.28', 'X': '3.15', '2': '3.55', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.08', '2': '3.43', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.34', 'X': '3.17', '2': '3.62', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:41 UTC,2019-05-12 14:00:00 UTC,Leicester,Chelsea,Premier League 2018/2019,0,0,"0:0, 0:0",King Power Stadium,Leicester,England,"[{'1': '2.30', 'X': '3.45', '2': '2.85', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.55', '2': '2.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.31', 'X': '3.50', '2': '2.93', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.42', 'X': '3.63', '2': '2.98', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:41 UTC,2019-02-09 15:00:00 UTC,Huddersfield,Arsenal,Premier League 2018/2019,1,2,"0:2, 1:0",John Smith's Stadium,Huddersfield,England,"[{'1': '5.10', 'X': '3.75', '2': '1.63', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.30', 'X': '3.95', '2': '1.67', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '5.13', 'X': '3.84', '2': '1.65', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.65', 'X': '3.99', '2': '1.67', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:41 UTC,2018-08-18 14:00:00 UTC,Tottenham,Fulham,Premier League 2018/2019,3,1,"1:0, 2:1",Wembley Stadium,London,England,"[{'1': '1.24', 'X': '6.35', '2': '12.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.25', 'X': '6.40', '2': '11.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.80', '2': '11.38', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.27', 'X': '6.50', '2': '11.96', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:46 UTC,2019-03-02 12:30:00 UTC,Tottenham,Arsenal,Premier League 2018/2019,1,1,"0:1, 1:0",Wembley Stadium,London,England,"[{'1': '1.95', 'X': '3.35', '2': '3.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.98', 'X': '3.55', '2': '3.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.96', 'X': '3.43', '2': '3.85', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.02', 'X': '3.59', '2': '4.07', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:46 UTC,2018-10-07 11:00:00 UTC,Fulham,Arsenal,Premier League 2018/2019,1,5,"1:1, 0:4",Craven Cottage,London,England,"[{'1': '4.95', 'X': '4.35', '2': '1.65', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.20', 'X': '4.25', '2': '1.64', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.65', 'X': '4.39', '2': '1.62', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.01', 'X': '4.48', '2': '1.67', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:46 UTC,2019-05-12 14:00:00 UTC,Fulham,Newcastle,Premier League 2018/2019,0,4,"0:2, 0:2",Craven Cottage,London,England,"[{'1': '2.35', 'X': '3.35', '2': '2.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.38', 'X': '3.55', '2': '2.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.49', '2': '2.80', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.49', 'X': '3.55', '2': '2.93', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:51 UTC,2019-01-19 15:00:00 UTC,Southampton,Everton,Premier League 2018/2019,2,1,"0:0, 2:1",St. Mary's Stadium,Southampton,England,"[{'1': '2.90', 'X': '3.30', '2': '2.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.35', '2': '2.60', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.81', 'X': '3.30', '2': '2.50', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.94', 'X': '3.41', '2': '2.57', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:51 UTC,2019-01-12 12:30:00 UTC,West Ham,Arsenal,Premier League 2018/2019,1,0,"0:0, 1:0",London Stadium,London,England,"[{'1': '3.50', 'X': '3.85', '2': '2.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.50', 'X': '3.80', '2': '2.04', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.36', 'X': '3.78', '2': '2.01', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.58', 'X': '3.95', '2': '2.05', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:51 UTC,2019-05-04 14:00:00 UTC,Wolves,Fulham,Premier League 2018/2019,1,0,"0:0, 1:0",Molineux Stadium,Wolverhampton,England,"[{'1': '1.44', 'X': '4.10', '2': '7.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.46', 'X': '4.40', '2': '8.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.47', 'X': '4.22', '2': '6.99', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.52', 'X': '4.39', '2': '7.01', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:57 UTC,2019-02-24 14:05:00 UTC,Manchester Utd,Liverpool,Premier League 2018/2019,0,0,"0:0, 0:0",Old Trafford,Manchester,England,"[{'1': '3.30', 'X': '3.25', '2': '2.10', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.55', 'X': '3.40', '2': '2.16', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.23', 'X': '3.57', '2': '2.13', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.59', 'X': '3.45', '2': '2.22', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:57 UTC,2019-04-27 16:30:00 UTC,Brighton,Newcastle,Premier League 2018/2019,1,1,"0:1, 1:0",Amex Stadium,Brighton,England,"[{'1': '2.10', 'X': '3.15', '2': '3.55', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.23', 'X': '3.20', '2': '3.60', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.14', 'X': '3.14', '2': '3.65', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.29', '2': '3.68', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:41:56 UTC,2019-02-26 19:45:00 UTC,Cardiff,Everton,Premier League 2018/2019,0,3,"0:1, 0:2",Cardiff City Stadium,Cardiff,Wales,"[{'1': '3.65', 'X': '3.15', '2': '2.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.90', 'X': '3.40', '2': '2.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.82', 'X': '3.29', '2': '2.02', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.95', 'X': '3.37', '2': '2.12', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:02 UTC,2019-05-05 15:30:00 UTC,Arsenal,Brighton,Premier League 2018/2019,1,1,"1:0, 0:1",Emirates Stadium,London,England,"[{'1': '1.25', 'X': '5.70', '2': '10.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.26', 'X': '6.00', '2': '12.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.27', 'X': '5.52', '2': '11.07', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.27', 'X': '6.31', '2': '12.29', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:02 UTC,2019-01-02 19:45:00 UTC,Chelsea,Southampton,Premier League 2018/2019,0,0,"0:0, 0:0",Stamford Bridge,London,England,"[{'1': '1.26', 'X': '6.00', '2': '12.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.26', 'X': '5.80', '2': '12.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.27', 'X': '5.47', '2': '11.36', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.26', 'X': '6.11', '2': '12.48', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:02 UTC,2019-01-14 20:00:00 UTC,Manchester City,Wolves,Premier League 2018/2019,3,0,"2:0, 1:0",Etihad Stadium,Manchester,England,"[{'1': '1.19', 'X': '7.00', '2': '16.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.18', 'X': '7.00', '2': '17.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.50', '2': '14.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.20', 'X': '7.16', '2': '17.03', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:07 UTC,2018-10-06 14:00:00 UTC,Crystal Palace,Wolves,Premier League 2018/2019,0,1,"0:0, 0:1",Selhurst Park,London,England,"[{'1': '2.75', 'X': '3.20', '2': '2.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.85', 'X': '3.20', '2': '2.65', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.74', 'X': '3.18', '2': '2.63', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.85', 'X': '3.26', '2': '2.77', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:07 UTC,2018-11-10 15:00:00 UTC,Southampton,Watford,Premier League 2018/2019,1,1,"1:0, 0:1",St. Mary's Stadium,Southampton,England,"[{'1': '2.30', 'X': '3.35', '2': '3.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.30', 'X': '3.35', '2': '3.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.31', '2': '3.20', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.34', 'X': '3.44', '2': '3.32', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:07 UTC,2019-01-19 15:00:00 UTC,Newcastle,Cardiff,Premier League 2018/2019,3,0,"1:0, 2:0",St. James' Park,Newcastle,England,"[{'1': '2.05', 'X': '3.15', '2': '4.15', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.06', 'X': '3.10', '2': '4.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.05', 'X': '3.18', '2': '3.89', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.13', 'X': '3.15', '2': '4.24', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:12 UTC,2019-05-12 14:00:00 UTC,Burnley,Arsenal,Premier League 2018/2019,1,3,"0:0, 1:3",Turf Moor,Burnley,England,"[{'1': '2.45', 'X': '3.45', '2': '2.65', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.50', 'X': '3.65', '2': '2.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.45', 'X': '3.57', '2': '2.69', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.52', 'X': '3.69', '2': '2.80', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:12 UTC,2018-11-04 15:00:00 UTC,Manchester City,Southampton,Premier League 2018/2019,6,1,"4:1, 2:0",Etihad Stadium,Manchester,England,"[{'1': '1.11', 'X': '9.75', '2': '25.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.10', 'X': '10.00', '2': '29.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.11', 'X': '9.27', '2': '19.21', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.12', 'X': '10.04', '2': '27.35', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:12 UTC,2019-04-28 13:05:00 UTC,Burnley,Manchester City,Premier League 2018/2019,0,1,"0:0, 0:1",Turf Moor,Burnley,England,"[{'1': '14.50', 'X': '8.00', '2': '1.13', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '16.00', 'X': '9.00', '2': '1.15', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '16.51', 'X': '7.57', '2': '1.15', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '18.20', 'X': '9.44', '2': '1.16', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:17 UTC,2018-11-03 12:30:00 UTC,Bournemouth,Manchester Utd,Premier League 2018/2019,1,2,"1:1, 0:1",Vitality Stadium,Bournemouth,England,"[{'1': '3.90', 'X': '3.70', '2': '1.95', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.95', 'X': '3.65', '2': '1.96', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.62', 'X': '3.59', '2': '1.98', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.90', 'X': '3.98', '2': '1.95', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:17 UTC,2018-08-11 14:00:00 UTC,Fulham,Crystal Palace,Premier League 2018/2019,0,2,"0:1, 0:1",Craven Cottage,London,England,"[{'1': '2.55', 'X': '3.40', '2': '2.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.40', '2': '2.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.49', 'X': '3.33', '2': '2.79', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.62', 'X': '3.38', '2': '2.90', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:17 UTC,2019-02-09 15:00:00 UTC,Southampton,Cardiff,Premier League 2018/2019,1,2,"0:0, 1:2",St. Mary's Stadium,Southampton,England,"[{'1': '1.77', 'X': '3.35', '2': '4.65', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.81', 'X': '3.50', '2': '5.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.79', 'X': '3.49', '2': '4.66', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.86', 'X': '3.46', '2': '5.08', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:22 UTC,2018-11-10 12:30:00 UTC,Cardiff,Brighton,Premier League 2018/2019,2,1,"1:1, 1:0",Cardiff City Stadium,Cardiff,Wales,"[{'1': '2.55', 'X': '3.05', '2': '3.10', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.05', '2': '3.10', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.50', 'X': '2.96', '2': '3.10', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.58', 'X': '3.15', '2': '3.19', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:22 UTC,2018-11-03 15:00:00 UTC,West Ham,Burnley,Premier League 2018/2019,4,2,"1:1, 3:1",London Stadium,London,England,"[{'1': '1.59', 'X': '3.95', '2': '6.30', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.58', 'X': '4.00', '2': '6.40', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.59', 'X': '3.97', '2': '5.64', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.57', 'X': '4.17', '2': '6.85', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:22 UTC,2019-02-09 15:00:00 UTC,Liverpool,Bournemouth,Premier League 2018/2019,3,0,"2:0, 1:0",Anfield,Liverpool,England,"[{'1': '1.16', 'X': '7.75', '2': '15.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.17', 'X': '8.00', '2': '16.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.16', 'X': '7.53', '2': '15.13', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.17', 'X': '8.75', '2': '16.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:29 UTC,2019-04-07 13:05:00 UTC,Everton,Arsenal,Premier League 2018/2019,1,0,"1:0, 0:0",Goodison Park,Liverpool,England,"[{'1': '2.70', 'X': '3.35', '2': '2.45', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.85', 'X': '3.50', '2': '2.48', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.68', 'X': '3.54', '2': '2.47', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.82', 'X': '3.60', '2': '2.59', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:29 UTC,2019-02-27 20:00:00 UTC,Liverpool,Watford,Premier League 2018/2019,5,0,"2:0, 3:0",Anfield,Liverpool,England,"[{'1': '1.25', 'X': '5.60', '2': '11.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.27', 'X': '5.80', '2': '12.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.27', 'X': '5.52', '2': '11.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.27', 'X': '6.00', '2': '12.79', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:28 UTC,2019-02-09 15:00:00 UTC,Watford,Everton,Premier League 2018/2019,1,0,"0:0, 1:0",Vicarage Road,Watford,England,"[{'1': '2.40', 'X': '3.15', '2': '2.85', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.50', 'X': '3.30', '2': '2.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.46', 'X': '3.29', '2': '2.86', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.56', 'X': '3.33', '2': '3.03', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:36 UTC,2019-02-10 13:30:00 UTC,Tottenham,Leicester,Premier League 2018/2019,3,1,"1:0, 2:1",Wembley Stadium,London,England,"[{'1': '1.63', 'X': '3.60', '2': '5.45', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.64', 'X': '3.85', '2': '5.80', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.71', 'X': '3.68', '2': '4.92', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.78', 'X': '3.68', '2': '5.37', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:36 UTC,2019-03-30 17:30:00 UTC,West Ham,Everton,Premier League 2018/2019,0,2,"0:2, 0:0",London Stadium,London,England,"[{'1': '2.60', 'X': '3.20', '2': '2.65', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.63', 'X': '3.35', '2': '2.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.61', 'X': '3.38', '2': '2.63', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.77', 'X': '3.35', '2': '2.78', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:36 UTC,2018-11-24 15:00:00 UTC,Manchester Utd,Crystal Palace,Premier League 2018/2019,0,0,"0:0, 0:0",Old Trafford,Manchester,England,"[{'1': '1.44', 'X': '4.35', '2': '8.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.43', 'X': '4.60', '2': '8.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.45', 'X': '4.41', '2': '6.88', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.46', 'X': '4.47', '2': '8.65', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:41 UTC,2018-11-03 17:30:00 UTC,Arsenal,Liverpool,Premier League 2018/2019,1,1,"0:0, 1:1",Emirates Stadium,London,England,"[{'1': '3.85', 'X': '3.85', '2': '1.91', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.90', 'X': '3.90', '2': '1.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.74', 'X': '3.87', '2': '1.87', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.91', 'X': '3.94', '2': '1.96', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:41 UTC,2018-11-03 15:00:00 UTC,Cardiff,Leicester,Premier League 2018/2019,0,1,"0:0, 0:1",Cardiff City Stadium,Cardiff,Wales,"[{'1': '3.40', 'X': '3.30', '2': '2.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.35', 'X': '3.35', '2': '2.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.27', 'X': '3.23', '2': '2.25', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.45', 'X': '3.47', '2': '2.27', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:41 UTC,2018-10-07 13:15:00 UTC,Southampton,Chelsea,Premier League 2018/2019,0,3,"0:1, 0:2",St. Mary's Stadium,Southampton,England,"[{'1': '6.50', 'X': '4.15', '2': '1.54', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '6.10', 'X': '4.20', '2': '1.57', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '6.06', 'X': '3.99', '2': '1.55', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '6.92', 'X': '4.19', '2': '1.56', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:46 UTC,2019-05-04 11:30:00 UTC,Bournemouth,Tottenham,Premier League 2018/2019,1,0,"0:0, 1:0",Vitality Stadium,Bournemouth,England,"[{'1': '5.40', 'X': '4.40', '2': '1.51', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.75', 'X': '4.60', '2': '1.55', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '5.48', 'X': '4.47', '2': '1.53', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.99', 'X': '4.75', '2': '1.54', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:46 UTC,2018-11-24 15:00:00 UTC,Fulham,Southampton,Premier League 2018/2019,3,2,"2:1, 1:1",Craven Cottage,London,England,"[{'1': '2.70', 'X': '3.25', '2': '2.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.25', '2': '2.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.66', 'X': '3.28', '2': '2.64', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.31', '2': '2.78', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:46 UTC,2019-05-06 19:00:00 UTC,Manchester City,Leicester,Premier League 2018/2019,1,0,"0:0, 1:0",Etihad Stadium,Manchester,England,"[{'1': '1.14', 'X': '8.00', '2': '13.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.16', 'X': '9.00', '2': '15.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.15', 'X': '7.97', '2': '14.88', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.17', 'X': '9.36', '2': '15.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:51 UTC,2019-04-05 19:00:00 UTC,Southampton,Liverpool,Premier League 2018/2019,1,3,"1:1, 0:2",St. Mary's Stadium,Southampton,England,"[{'1': '7.75', 'X': '4.95', '2': '1.34', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '8.50', 'X': '5.00', '2': '1.38', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '7.98', 'X': '4.94', '2': '1.37', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '8.81', 'X': '5.24', '2': '1.39', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:42:51 UTC,2019-04-28 15:30:00 UTC,Manchester Utd,Chelsea,Premier League 2018/2019,1,1,"1:1, 0:0",Old Trafford,Manchester,England,"[{'1': '2.60', 'X': '3.20', '2': '2.60', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.65', 'X': '3.35', '2': '2.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.62', 'X': '3.31', '2': '2.65', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.77', 'X': '3.38', '2': '2.76', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
